feature,importance,raw,pct
ix_down_vol_x_durable_goods_orders,0.0008832773117311209,6769.5645117759705,0.0008832773117311209
inst_ownership_change,0.0008821979461489448,6761.292098522186,0.0008821979461489448
lt_ppent,0.0008782754869718155,6731.229806542397,0.0008782754869718155
ix_vol_6m_x_case_shiller_hpi,0.0008767642564443414,6719.647518157959,0.0008767642564443414
ix_down_vol_x_case_shiller_hpi,0.0008749156158532967,6705.479270458221,0.0008749156158532967
total_inst_shares,0.0008732517966780831,6692.727520704269,0.0008732517966780831
treasury_2y,0.0008725851561081534,6687.618291378021,0.0008725851561081534
ix_return_skewness_x_durable_goods_orders,0.0008696649065746493,6665.237078428268,0.0008696649065746493
beneish_sgai,0.0008689446815026282,6659.717169761658,0.0008689446815026282
ix_up_vol_x_case_shiller_hpi,0.0008674274456867131,6648.088855981827,0.0008674274456867131
montier_c_score,0.0008660210195895556,6637.309803843498,0.0008660210195895556
ix_down_vol_x_retail_sales,0.0008648919642814433,6628.656561374664,0.0008648919642814433
case_shiller_hpi,0.0008622379941640447,6608.316152215004,0.0008622379941640447
pe_op_dil,0.0008608554557815498,6597.720178961754,0.0008608554557815498
ix_market_cap_x_nonfarm_payrolls,0.000859773795074813,6589.430175542831,0.000859773795074813
corp_spread_bbb,0.0008586523956310423,6580.835608720779,0.0008586523956310423
operating_leverage,0.0008584337246081833,6579.159682512283,0.0008584337246081833
ix_return_skewness_x_case_shiller_hpi,0.0008556327742205396,6557.692795395851,0.0008556327742205396
margin_divergence,0.0008540133885865163,6545.2815907001495,0.0008540133885865163
ix_market_cap_x_manufacturing_employment,0.0008480345774247237,6499.459120988846,0.0008480345774247237
dpo,0.0008454920857303471,6479.973098516464,0.0008454920857303471
ix_return_skewness_x_retail_sales,0.0008337550162647091,6390.0185079574585,0.0008337550162647091
ix_mom_6m_x_core_cpi,0.0008293691242987947,6356.404400348663,0.0008293691242987947
ix_vol_6m_x_retail_sales,0.0008253274417089894,6325.428362965584,0.0008253274417089894
ntis,0.0008248201283448052,6321.540240287781,0.0008248201283448052
ix_vol_6m_x_core_pce,0.0008197823226391713,6282.929771900177,0.0008197823226391713
beneish_sgi,0.0008086738157858556,6197.792575716972,0.0008086738157858556
curr_debt,0.000799823902536409,6129.965566158295,0.000799823902536409
ix_market_cap_x_housing_starts,0.000799090294015502,6124.343084812164,0.000799090294015502
debt_maturity_risk,0.0007960540402818301,6101.072798967361,0.0007960540402818301
ix_vol_3m_x_case_shiller_hpi,0.0007956257725616877,6097.790493488312,0.0007956257725616877
ix_up_vol_x_retail_sales,0.0007932938819586482,6079.918548107147,0.0007932938819586482
int_debt,0.0007901975316178326,6056.187673211098,0.0007901975316178326
ix_vol_3m_x_retail_sales,0.000787909639910655,6038.652941703796,0.000787909639910655
ix_mom_3m_x_housing_starts,0.0007861149589257219,6024.898248195648,0.0007861149589257219
intcov,0.0007821394161369789,5994.429115772247,0.0007821394161369789
ix_realized_vol_x_retail_sales,0.000781829848992121,5992.0565485954285,0.000781829848992121
earnings_persistence,0.0007807742526797114,5983.966306447983,0.0007807742526797114
ix_market_cap_x_building_permits,0.0007793671304252048,5973.181918859482,0.0007793671304252048
ix_log_price_x_core_cpi,0.00077315081831738,5925.539207696915,0.00077315081831738
beta_hml,0.0007718075613175233,5915.244292616844,0.0007718075613175233
beta_rmw,0.0007638822172923076,5854.503314733505,0.0007638822172923076
rect_act,0.0007589021348940699,5816.335246086121,0.0007589021348940699
ix_vol_3m_x_cpi,0.0007556980829592244,5791.7789306640625,0.0007556980829592244
ix_realized_vol_x_pce_deflator,0.0007482557372019928,5734.739721059799,0.0007482557372019928
cf_earnings_divergence,0.0007451088382814228,5710.621434569359,0.0007451088382814228
ix_realized_vol_x_case_shiller_hpi,0.0007421183686873937,5687.702044963837,0.0007421183686873937
ix_mom_6m_x_core_pce,0.000735806451623565,5639.326603651047,0.000735806451623565
debt_assets,0.0007348881857520619,5632.288881778717,0.0007348881857520619
ix_log_price_x_pce_deflator,0.0007248293614744754,5555.196604013443,0.0007248293614744754
de_ratio,0.0007172822514010949,5497.354465603828,0.0007172822514010949
ix_mom_1m_x_retail_sales,0.0007135871209387842,5469.034453630447,0.0007135871209387842
nonfarm_payrolls_yoy,0.0007087700316585993,5432.115587711334,0.0007087700316585993
beneish_depi,0.0007079133796243629,5425.5500831604,0.0007079133796243629
ix_mom_6m_x_pce_deflator,0.0007062326518686197,5412.668743610382,0.0007062326518686197
ix_vol_3m_x_commercial_loans,0.0007043652089785824,5398.356392383575,0.0007043652089785824
eps_dispersion,0.0007035723797205964,5392.280034780502,0.0007035723797205964
ix_mom_1m_x_case_shiller_hpi,0.0007006950927873272,5370.228093385696,0.0007006950927873272
ix_str_reversal_x_durable_goods_orders,0.0006935336740590957,5315.3419489860535,0.0006935336740590957
ix_market_cap_x_core_cpi,0.0006891351848757607,5281.631294488907,0.0006891351848757607
ix_mom_3m_x_nonfarm_payrolls,0.000686937419250993,5264.7873022556305,0.000686937419250993
int_totdebt,0.0006758093898635024,5179.500482559204,0.0006758093898635024
ix_mom_3m_x_building_permits,0.0006757648745230069,5179.1593105793,0.0006757648745230069
ffi49,0.0006725692103221937,5154.667279958725,0.0006725692103221937
ix_return_kurtosis_x_retail_sales,0.000672368961672519,5153.132545471191,0.000672368961672519
insider_ceo_buy,0.0006674428590385785,5115.378185510635,0.0006674428590385785
ix_log_price_x_consumer_credit,0.0006610585197724074,5066.447690010071,0.0006610585197724074
ix_sp500_member_x_housing_starts,0.0006610109531731775,5066.083132743835,0.0006610109531731775
equity_invcap,0.0006602135859280334,5059.971995353699,0.0006602135859280334
ix_log_price_x_commercial_loans,0.0006516166496207411,4994.083837509155,0.0006516166496207411
ix_log_market_cap_x_m2_money_supply,0.0006504957125086961,4985.492814064026,0.0006504957125086961
ix_log_market_cap_x_building_permits,0.0006479514647501348,4965.993332862854,0.0006479514647501348
ix_return_kurtosis_x_case_shiller_hpi,0.0006432529417039911,4929.983175635338,0.0006432529417039911
ix_vol_6m_x_pce_deflator,0.0006431875925828823,4929.482330560684,0.0006431875925828823
working_capital_accruals,0.0006401206666451201,4905.97696852684,0.0006401206666451201
capex_intensity_trend,0.0006371354650103329,4883.09795331955,0.0006371354650103329
ix_return_kurtosis_x_durable_goods_orders,0.0006368737450616746,4881.09209394455,0.0006368737450616746
ix_down_vol_x_manufacturing_employment,0.0006354942941479887,4870.519783496857,0.0006354942941479887
consumer_credit,0.000635444802504226,4870.140472412109,0.000635444802504226
earnings_smoothness,0.0006319562970244168,4843.4040640592575,0.0006319562970244168
sale_nwc,0.0006294128513158969,4823.910729885101,0.0006294128513158969
lt_debt,0.0006281009245386898,4813.855934143066,0.0006281009245386898
